2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:96 | 日志系统初始化完成 | name=llm_batch_analyzer | 控制台级别=DEBUG | 文件路径=logs\llm_batch_analyzer.log
2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:121 | [流水线初始化] OpenAIClient 初始化成功
2025-12-02 17:43:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1539，累计 tokens=1323679，本次费用=$0.007695，累计费用=$6.618395
2025-12-02 17:43:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1537，累计 tokens=1325216，本次费用=$0.007685，累计费用=$6.626080
2025-12-02 17:43:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1451，累计 tokens=1326667，本次费用=$0.007255，累计费用=$6.633335
2025-12-02 17:43:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1505，累计 tokens=1328172，本次费用=$0.007525，累计费用=$6.640860
2025-12-02 17:43:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1480，累计 tokens=1329652，本次费用=$0.007400，累计费用=$6.648260
2025-12-02 17:43:52 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:43:52 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 44 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_044.csv
2025-12-02 17:43:52 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 045: 880~899 ==========
2025-12-02 17:43:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1465，累计 tokens=1331117，本次费用=$0.007325，累计费用=$6.655585
2025-12-02 17:44:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1418，累计 tokens=1332535，本次费用=$0.007090，累计费用=$6.662675
2025-12-02 17:44:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1435，累计 tokens=1333970，本次费用=$0.007175，累计费用=$6.669850
2025-12-02 17:44:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1613，累计 tokens=1335583，本次费用=$0.008065，累计费用=$6.677915
2025-12-02 17:44:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1314，累计 tokens=1336897，本次费用=$0.006570，累计费用=$6.684485
2025-12-02 17:44:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1515，累计 tokens=1338412，本次费用=$0.007575，累计费用=$6.692060
2025-12-02 17:44:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1507，累计 tokens=1339919，本次费用=$0.007535，累计费用=$6.699595
2025-12-02 17:44:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1347，累计 tokens=1341266，本次费用=$0.006735，累计费用=$6.706330
2025-12-02 17:44:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1540，累计 tokens=1342806，本次费用=$0.007700，累计费用=$6.714030
2025-12-02 17:44:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1390，累计 tokens=1344196，本次费用=$0.006950，累计费用=$6.720980
2025-12-02 17:44:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1489，累计 tokens=1345685，本次费用=$0.007445，累计费用=$6.728425
2025-12-02 17:44:57 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1549，累计 tokens=1347234，本次费用=$0.007745，累计费用=$6.736170
2025-12-02 17:45:02 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1461，累计 tokens=1348695，本次费用=$0.007305，累计费用=$6.743475
2025-12-02 17:45:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1533，累计 tokens=1350228，本次费用=$0.007665，累计费用=$6.751140
2025-12-02 17:45:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1399，累计 tokens=1351627，本次费用=$0.006995，累计费用=$6.758135
2025-12-02 17:45:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1537，累计 tokens=1353164，本次费用=$0.007685，累计费用=$6.765820
2025-12-02 17:45:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1485，累计 tokens=1354649，本次费用=$0.007425，累计费用=$6.773245
2025-12-02 17:45:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1538，累计 tokens=1356187，本次费用=$0.007690，累计费用=$6.780935
2025-12-02 17:45:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1460，累计 tokens=1357647，本次费用=$0.007300，累计费用=$6.788235
2025-12-02 17:45:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1512，累计 tokens=1359159，本次费用=$0.007560，累计费用=$6.795795
2025-12-02 17:45:52 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:45:52 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 45 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_045.csv
2025-12-02 17:45:52 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 046: 900~919 ==========
2025-12-02 17:45:57 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1502，累计 tokens=1360661，本次费用=$0.007510，累计费用=$6.803305
2025-12-02 17:46:02 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1595，累计 tokens=1362256，本次费用=$0.007975，累计费用=$6.811280
2025-12-02 17:46:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1453，累计 tokens=1363709，本次费用=$0.007265，累计费用=$6.818545
2025-12-02 17:46:12 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1459，累计 tokens=1365168，本次费用=$0.007295，累计费用=$6.825840
2025-12-02 17:46:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1354，累计 tokens=1366522，本次费用=$0.006770，累计费用=$6.832610
2025-12-02 17:46:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1485，累计 tokens=1368007，本次费用=$0.007425，累计费用=$6.840035
2025-12-02 17:46:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1595，累计 tokens=1369602，本次费用=$0.007975，累计费用=$6.848010
2025-12-02 17:46:50 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1493，累计 tokens=1371095，本次费用=$0.007465，累计费用=$6.855475
2025-12-02 17:46:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1486，累计 tokens=1372581，本次费用=$0.007430，累计费用=$6.862905
2025-12-02 17:47:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1651，累计 tokens=1374232，本次费用=$0.008255，累计费用=$6.871160
2025-12-02 17:47:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1491，累计 tokens=1375723，本次费用=$0.007455，累计费用=$6.878615
2025-12-02 17:47:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1494，累计 tokens=1377217，本次费用=$0.007470，累计费用=$6.886085
2025-12-02 17:47:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1390，累计 tokens=1378607，本次费用=$0.006950，累计费用=$6.893035
2025-12-02 17:47:23 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1527，累计 tokens=1380134，本次费用=$0.007635，累计费用=$6.900670
2025-12-02 17:47:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1501，累计 tokens=1381635，本次费用=$0.007505，累计费用=$6.908175
2025-12-02 17:47:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1330，累计 tokens=1382965，本次费用=$0.006650，累计费用=$6.914825
2025-12-02 17:47:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1602，累计 tokens=1384567，本次费用=$0.008010，累计费用=$6.922835
2025-12-02 17:47:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1459，累计 tokens=1386026，本次费用=$0.007295，累计费用=$6.930130
2025-12-02 17:47:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1385，累计 tokens=1387411，本次费用=$0.006925，累计费用=$6.937055
2025-12-02 17:48:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1664，累计 tokens=1389075，本次费用=$0.008320，累计费用=$6.945375
2025-12-02 17:48:01 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:48:01 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 46 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_046.csv
2025-12-02 17:48:01 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 047: 920~939 ==========
2025-12-02 17:48:05 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1463，累计 tokens=1390538，本次费用=$0.007315，累计费用=$6.952690
2025-12-02 17:48:10 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1461，累计 tokens=1391999，本次费用=$0.007305，累计费用=$6.959995
2025-12-02 17:48:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1332，累计 tokens=1393331，本次费用=$0.006660，累计费用=$6.966655
2025-12-02 17:48:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1386，累计 tokens=1394717，本次费用=$0.006930，累计费用=$6.973585
2025-12-02 17:48:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1607，累计 tokens=1396324，本次费用=$0.008035，累计费用=$6.981620
2025-12-02 17:48:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1393，累计 tokens=1397717，本次费用=$0.006965，累计费用=$6.988585
2025-12-02 17:48:38 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1639，累计 tokens=1399356，本次费用=$0.008195，累计费用=$6.996780
2025-12-02 17:48:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1364，累计 tokens=1400720，本次费用=$0.006820，累计费用=$7.003600
2025-12-02 17:48:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1492，累计 tokens=1402212，本次费用=$0.007460，累计费用=$7.011060
2025-12-02 17:48:57 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1531，累计 tokens=1403743，本次费用=$0.007655，累计费用=$7.018715
2025-12-02 17:49:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1318，累计 tokens=1405061，本次费用=$0.006590，累计费用=$7.025305
2025-12-02 17:49:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1515，累计 tokens=1406576，本次费用=$0.007575，累计费用=$7.032880
2025-12-02 17:49:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1599，累计 tokens=1408175，本次费用=$0.007995，累计费用=$7.040875
2025-12-02 17:49:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1526，累计 tokens=1409701，本次费用=$0.007630，累计费用=$7.048505
2025-12-02 17:49:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1517，累计 tokens=1411218，本次费用=$0.007585，累计费用=$7.056090
2025-12-02 17:49:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1602，累计 tokens=1412820，本次费用=$0.008010，累计费用=$7.064100
2025-12-02 17:49:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1571，累计 tokens=1414391，本次费用=$0.007855，累计费用=$7.071955
2025-12-02 17:49:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1556，累计 tokens=1415947，本次费用=$0.007780，累计费用=$7.079735
2025-12-02 17:49:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1444，累计 tokens=1417391，本次费用=$0.007220，累计费用=$7.086955
2025-12-02 17:49:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=1418937，本次费用=$0.007730，累计费用=$7.094685
2025-12-02 17:49:52 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:49:52 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 47 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_047.csv
2025-12-02 17:49:52 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 048: 940~959 ==========
2025-12-02 17:49:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1469，累计 tokens=1420406，本次费用=$0.007345，累计费用=$7.102030
2025-12-02 17:50:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1636，累计 tokens=1422042，本次费用=$0.008180，累计费用=$7.110210
2025-12-02 17:50:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1479，累计 tokens=1423521，本次费用=$0.007395，累计费用=$7.117605
2025-12-02 17:50:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1368，累计 tokens=1424889，本次费用=$0.006840，累计费用=$7.124445
2025-12-02 17:50:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1548，累计 tokens=1426437，本次费用=$0.007740，累计费用=$7.132185
2025-12-02 17:50:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1372，累计 tokens=1427809，本次费用=$0.006860，累计费用=$7.139045
2025-12-02 17:50:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1727，累计 tokens=1429536，本次费用=$0.008635，累计费用=$7.147680
2025-12-02 17:50:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1878，累计 tokens=1431414，本次费用=$0.009390，累计费用=$7.157070
2025-12-02 17:50:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1515，累计 tokens=1432929，本次费用=$0.007575，累计费用=$7.164645
2025-12-02 17:50:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1479，累计 tokens=1434408，本次费用=$0.007395，累计费用=$7.172040
2025-12-02 17:51:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1507，累计 tokens=1435915，本次费用=$0.007535，累计费用=$7.179575
2025-12-02 17:51:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1445，累计 tokens=1437360，本次费用=$0.007225，累计费用=$7.186800
2025-12-02 17:51:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1536，累计 tokens=1438896，本次费用=$0.007680，累计费用=$7.194480
2025-12-02 17:51:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1482，累计 tokens=1440378，本次费用=$0.007410，累计费用=$7.201890
2025-12-02 17:51:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1500，累计 tokens=1441878，本次费用=$0.007500，累计费用=$7.209390
2025-12-02 17:51:49 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=1443388，本次费用=$0.007550，累计费用=$7.216940
2025-12-02 17:51:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1393，累计 tokens=1444781，本次费用=$0.006965，累计费用=$7.223905
2025-12-02 17:52:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1386，累计 tokens=1446167，本次费用=$0.006930，累计费用=$7.230835
2025-12-02 17:52:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1354，累计 tokens=1447521，本次费用=$0.006770，累计费用=$7.237605
2025-12-02 17:52:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1520，累计 tokens=1449041，本次费用=$0.007600，累计费用=$7.245205
2025-12-02 17:52:14 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:52:14 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 48 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_048.csv
2025-12-02 17:52:14 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 049: 960~978 ==========
2025-12-02 17:52:21 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1353，累计 tokens=1450394，本次费用=$0.006765，累计费用=$7.251970
2025-12-02 17:52:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1569，累计 tokens=1451963，本次费用=$0.007845，累计费用=$7.259815
2025-12-02 17:52:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1383，累计 tokens=1453346，本次费用=$0.006915，累计费用=$7.266730
2025-12-02 17:52:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1725，累计 tokens=1455071，本次费用=$0.008625，累计费用=$7.275355
2025-12-02 17:52:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=1456567，本次费用=$0.007480，累计费用=$7.282835
2025-12-02 17:52:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1403，累计 tokens=1457970，本次费用=$0.007015，累计费用=$7.289850
2025-12-02 17:52:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1285，累计 tokens=1459255，本次费用=$0.006425，累计费用=$7.296275
2025-12-02 17:52:53 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1429，累计 tokens=1460684，本次费用=$0.007145，累计费用=$7.303420
2025-12-02 17:52:59 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1473，累计 tokens=1462157，本次费用=$0.007365，累计费用=$7.310785
2025-12-02 17:53:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1582，累计 tokens=1463739，本次费用=$0.007910，累计费用=$7.318695
2025-12-02 17:53:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1370，累计 tokens=1465109，本次费用=$0.006850，累计费用=$7.325545
2025-12-02 17:53:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1541，累计 tokens=1466650，本次费用=$0.007705，累计费用=$7.333250
2025-12-02 17:53:21 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1453，累计 tokens=1468103，本次费用=$0.007265，累计费用=$7.340515
2025-12-02 17:53:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1555，累计 tokens=1469658，本次费用=$0.007775，累计费用=$7.348290
2025-12-02 17:53:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1338，累计 tokens=1470996，本次费用=$0.006690，累计费用=$7.354980
2025-12-02 17:53:38 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=1472492，本次费用=$0.007480，累计费用=$7.362460
